OrderID,OrderDate,DeliveryDate,SupplierID,SupplierRegion,WarehouseID,WarehouseRegion,WarehouseCapacity,ProductCategory,ShelfLifeDays,TransportMode,DistanceKM,PlannedLeadTimeDays,ActualLeadTimeDays,OrderQuantity,UnitCost,ShippingCost,InventoryLevel,ReorderPoint,CustomerPriority,IsDelayed
ORD-110759,2023-11-17,2023-12-02,SUP-032,Central,WH-08,North,21814,Frozen Foods,20,Sea,428.56,12.54,15.12,3242,23.79,55.58,19369.0,3272,High,1
ORD-110760,2023-11-17,2023-11-21,SUP-026,North,WH-02,South,19216,Staples,180,Road,693.97,3.87,4.85,1704,17.59,189.2,11466.0,2882,High,0
ORD-110761,2024-05-04,2024-05-19,SUP-002,North,WH-07,North,23459,Home Care,90,Sea,938.32,13.17,15.19,2121,15.42,79.61,1987.0,3518,High,1
ORD-110762,2024-05-19,2024-05-27,SUP-023,North,WH-08,North,21814,Confectionery,120,Rail,2255.38,7.82,8.92,3895,19.78,878.47,5795.0,3272,High,1
ORD-110763,2023-09-08,2023-09-13,SUP-034,West,WH-03,North,5995,Confectionery,120,Road,569.85,3.71,5.29,1285,24.53,117.16,2933.0,899,Standard,1
ORD-110764,2023-11-28,2023-12-12,SUP-021,Central,WH-03,North,5995,Beverages,30,Sea,1135.13,13.42,14.54,1539,2.05,69.88,2388.0,899,High,1
ORD-110765,2024-08-31,2024-09-07,SUP-034,West,WH-12,North,38605,Confectionery,120,Rail,2194.02,7.74,7.07,406,1.07,89.08,36639.0,5790,Standard,0
ORD-110766,2024-08-20,2024-08-24,SUP-017,West,WH-11,Central,38147,Snacks,45,Air,2744.15,4.43,4.48,2500,9.26,6174.35,,5722,High,0
ORD-110767,2024-01-10,2024-01-21,SUP-034,West,WH-02,South,19216,Personal Care,60,Sea,70.66,12.09,11.26,1573,7.36,4.45,6516.0,2882,Standard,0
ORD-110768,2024-11-25,2024-12-02,SUP-040,East,WH-09,North,44883,Dairy,7,Road,2768.26,6.46,7.92,533,2.88,236.08,15702.0,6732,Standard,1
ORD-110769,2023-11-16,2023-12-01,SUP-027,South,WH-04,Central,39740,Beverages,30,Sea,1674.65,14.09,15.94,3099,13.58,207.59,23908.0,5961,Standard,1
ORD-110770,2023-05-10,2023-05-15,SUP-014,Central,WH-07,North,23459,Confectionery,120,Rail,573.85,5.72,5.07,1336,4.7,76.67,6458.0,3518,High,0
ORD-110771,2023-07-22,2023-07-28,SUP-001,South,WH-11,Central,38147,Snacks,45,Road,821.4,4.03,6.48,1021,2.46,134.18,2949.0,5722,Critical,1
ORD-110772,2023-11-06,2023-11-14,SUP-014,Central,WH-07,North,23459,Staples,180,Rail,2903.52,8.63,8.74,3750,14.59,1088.82,1877.0,3518,High,0
ORD-110773,2024-01-01,2024-01-02,SUP-017,West,WH-01,South,26129,Snacks,45,Air,196.22,1.25,1.14,2545,4.6,449.44,21096.0,3919,High,0
ORD-110774,2023-03-13,2023-03-17,SUP-038,Central,WH-04,Central,39740,Confectionery,120,Road,793.8,3.99,4.52,517,24.59,65.66,20393.0,5961,Standard,0
ORD-110775,2024-11-28,2024-12-05,SUP-001,South,WH-12,North,38605,Dairy,7,Road,2217.1,5.77,7.16,624,10.04,221.36,12326.0,5790,Critical,1
ORD-110776,2023-11-14,2023-11-17,SUP-009,East,WH-09,North,44883,Personal Care,60,Road,2247.05,5.81,3.9,4885,21.91,1756.29,12228.0,6732,Standard,0
ORD-110777,2024-03-08,2024-03-12,SUP-028,East,WH-01,South,26129,Snacks,45,Road,310.27,3.39,4.71,2981,11.85,147.98,3993.0,3919,Standard,1
ORD-110778,2023-09-21,2023-09-22,SUP-033,North,WH-05,Central,20101,Personal Care,60,Road,179.12,3.22,1.94,4752,1.6,136.19,3069.0,3015,Standard,0
ORD-110779,2024-04-28,2024-05-05,SUP-001,South,WH-01,South,26129,Home Care,90,Road,2981.8,6.73,7.94,1905,,908.85,20937.0,3919,Standard,1
ORD-110780,2023-06-04,2023-06-07,SUP-015,West,WH-11,Central,38147,Home Care,90,Road,593.34,3.74,3.72,3573,6.13,339.2,4125.0,5722,Standard,0
ORD-110781,2024-06-27,2024-07-01,SUP-013,South,WH-03,North,5995,Confectionery,120,Road,1691.52,5.11,4.88,1397,7.86,378.09,5739.0,899,Standard,0
ORD-110782,2024-05-02,2024-05-06,SUP-030,Central,WH-11,Central,38147,Confectionery,120,Air,555.67,1.69,4.01,3754,,1877.38,21921.0,5722,High,1
ORD-110783,2023-05-28,2023-06-04,SUP-038,Central,WH-03,North,5995,Frozen Foods,20,Road,1628.13,5.04,7.01,1161,3.64,302.44,5510.0,899,Critical,1
ORD-110784,2024-12-30,2025-01-01,SUP-026,North,WH-08,North,21814,Staples,180,Air,787.95,1.98,2.4,4220,4.65,2992.63,58.0,3272,High,0
ORD-110785,2023-01-10,2023-01-11,SUP-024,North,WH-02,South,19216,Snacks,45,Road,-896.76,4.12,1.85,4954,12.51,710.81,15804.0,2882,Standard,0
ORD-110786,2023-05-04,2023-05-17,SUP-032,Central,WH-03,North,5995,Frozen Foods,20,Sea,1462.16,13.83,13.27,352,,20.59,142.0,899,Standard,0
ORD-110787,2024-09-10,2024-09-17,SUP-024,North,WH-08,North,21814,Dairy,7,Rail,2621.77,8.28,7.53,2704,14.22,708.93,17913.0,3272,High,0
ORD-110788,2024-08-10,2024-08-13,SUP-029,Central,WH-10,Central,9251,Snacks,45,Air,1240.76,2.55,3.55,2183,14.04,2437.72,113.0,1387,Standard,1
ORD-110789,2023-03-14,2023-03-20,SUP-022,Central,WH-09,North,44883,Frozen Foods,20,Road,2616.29,6.27,6.67,1239,19.21,518.65,13398.0,6732,Standard,0
ORD-110790,2023-04-16,2023-05-03,SUP-002,North,WH-12,North,38605,Snacks,45,Sea,2712.24,15.39,17.1,1172,16.72,127.15,8988.0,5790,Critical,1
ORD-110791,2024-05-01,2024-05-06,SUP-025,East,WH-01,South,26129,Beverages,30,Road,1478.54,4.85,5.86,839,17.34,198.48,13420.0,3919,High,1
ORD-110792,2024-07-29,2024-08-05,SUP-026,North,WH-12,North,38605,Confectionery,120,Rail,1432.05,6.79,7.08,695,6.89,99.53,11599.0,5790,High,0
ORD-110793,2024-08-01,2024-08-04,SUP-006,South,WH-12,North,38605,Snacks,45,Air,513.08,1.64,3.1,1817,17.72,839.04,36424.0,5790,Standard,1
ORD-110794,2023-07-05,2023-07-12,SUP-013,South,WH-09,North,44883,Beverages,30,Rail,2450.7,8.06,7.23,3074,21.72,753.34,8695.0,6732,High,0
ORD-110795,2024-03-12,2024-03-26,SUP-018,East,WH-02,South,19216,Frozen Foods,20,Sea,2623.73,15.28,14.72,2546,24.06,267.2,10957.0,2882,Critical,0
ORD-110796,2023-09-18,2023-09-24,SUP-001,South,WH-02,South,19216,Confectionery,120,Road,1386.2,4.73,6.42,4800,12.33,1064.6,11742.0,2882,High,1
ORD-110797,2023-05-26,2023-05-31,SUP-040,East,WH-12,North,38605,Confectionery,120,Road,196.26,3.25,5.23,3146,12.1,98.79,37203.0,5790,High,1
ORD-110798,2024-03-05,2024-03-10,SUP-010,Central,WH-11,Central,38147,Snacks,45,Road,857.22,4.07,5.16,3014,11.69,413.39,27503.0,5722,Standard,1
ORD-110799,2024-11-02,2024-11-07,SUP-022,Central,WH-02,South,19216,Confectionery,120,Air,282.4,1.35,5.13,2811,12.35,714.44,8302.0,2882,Standard,1
ORD-110800,2023-02-06,2023-02-10,SUP-010,Central,WH-05,Central,20101,Staples,180,Road,1568.73,4.96,4.21,1117,18.75,280.36,71.0,3015,Standard,0
ORD-110801,2023-05-09,2023-05-21,SUP-003,North,WH-05,Central,20101,Home Care,90,Sea,1146.66,13.43,12.83,4946,20.38,226.86,2792.0,3015,High,0
ORD-110802,2024-06-01,2024-06-09,SUP-006,South,WH-09,North,44883,Confectionery,120,Road,1718.59,5.15,8.03,172,16.05,47.3,21117.0,6732,Critical,1
ORD-110803,2024-01-14,2024-01-21,SUP-004,East,WH-04,Central,39740,Personal Care,60,Road,1522.0,4.9,7.61,4564,22.37,1111.43,26299.0,5961,Standard,1
ORD-110804,2023-12-14,2023-12-22,SUP-016,South,WH-06,South,34774,Confectionery,120,Road,-1523.57,4.9,8.97,4624,8.33,1127.2,26667.0,5216,Critical,1
ORD-110805,2024-01-16,2024-01-29,SUP-028,East,WH-02,South,19216,Beverages,30,Sea,395.82,12.49,13.23,4918,2.43,77.87,10797.0,2882,High,0
ORD-110806,2024-01-26,2024-02-01,SUP-014,Central,WH-09,North,44883,Confectionery,120,Road,2751.25,6.44,6.46,1838,3.4,809.09,24984.0,6732,High,0
ORD-110807,2024-09-24,2024-09-28,SUP-015,West,WH-09,North,44883,Personal Care,60,Road,1392.78,4.74,4.24,1239,16.94,276.1,17297.0,6732,Standard,0
ORD-110808,2023-08-18,2023-08-27,SUP-004,East,WH-03,North,5995,Beverages,30,Road,1893.21,5.37,9.43,1163,22.72,352.29,5308.0,899,High,1
ORD-110809,2024-04-09,2024-04-27,SUP-006,South,WH-07,North,23459,Home Care,90,Sea,1278.15,13.6,18.03,4643,15.27,237.38,12433.0,3518,Standard,1
ORD-110810,2023-04-09,2023-04-13,SUP-013,South,WH-12,North,38605,Confectionery,120,Road,734.53,3.92,4.25,3456,23.59,406.17,37553.0,5790,Critical,0
ORD-110811,2023-03-20,2023-03-21,SUP-007,South,WH-03,North,5995,Home Care,90,Road,860.71,4.08,1.23,1437,21.27,197.89,2079.0,899,High,0
ORD-110812,2024-02-01,2024-02-07,SUP-024,North,WH-01,South,26129,Snacks,45,Road,2679.22,6.35,6.83,247,1.41,105.88,5379.0,3919,Critical,0
ORD-110813,2024-07-18,2024-07-22,SUP-020,South,WH-12,North,38605,Frozen Foods,20,Road,917.78,4.15,4.8,810,5.63,118.94,33010.0,5790,Standard,0
ORD-110814,2023-03-17,2023-03-22,SUP-014,Central,WH-10,Central,9251,Staples,180,Road,261.18,3.33,5.86,3721,1.42,155.5,3576.0,1387,Standard,1
ORD-110815,2023-07-13,2023-07-19,SUP-013,South,WH-12,North,38605,Frozen Foods,20,Road,1864.94,5.33,6.81,714,,213.05,23864.0,5790,Standard,1
ORD-110816,2023-03-11,2023-03-13,SUP-026,North,WH-11,Central,38147,Personal Care,60,Air,109.53,1.14,2.69,4954,17.0,488.35,36342.0,5722,Standard,1
ORD-110817,2024-03-18,2024-03-29,SUP-024,North,WH-09,North,44883,Beverages,30,Sea,431.06,12.54,11.56,1805,15.68,31.12,26642.0,6732,Standard,0
ORD-110818,2023-01-07,2023-01-13,SUP-018,East,WH-10,Central,9251,Snacks,45,Road,1999.19,5.5,6.77,4530,18.91,1449.01,90.0,1387,Standard,1
ORD-110819,2024-11-01,2024-11-07,SUP-013,South,WH-06,South,34774,Personal Care,60,Road,1184.37,4.48,6.48,4284,20.05,811.81,14869.0,5216,Standard,1
ORD-110820,2023-04-09,2023-04-17,SUP-008,Central,WH-12,North,38605,Confectionery,120,Road,1672.24,5.09,8.61,1878,23.22,502.47,8105.0,5790,Standard,1
ORD-110821,2024-10-29,2024-11-04,SUP-019,Central,WH-10,Central,9251,Snacks,45,Road,1631.81,5.04,6.11,640,8.06,167.1,23.0,1387,Standard,1
ORD-110822,2024-07-08,2024-07-11,SUP-037,South,WH-08,North,21814,Beverages,30,Road,1098.49,4.37,3.78,4574,16.62,803.92,18410.0,3272,High,0
ORD-110823,2024-09-20,2024-09-25,SUP-018,East,WH-01,South,26129,Dairy,7,Road,2030.12,5.54,5.79,1961,17.9,636.97,8483.0,3919,Standard,0
ORD-110824,2023-05-25,2023-06-10,SUP-017,West,WH-03,North,5995,Beverages,30,Sea,1883.65,14.35,16.36,3142,7.66,236.74,5569.0,899,Standard,1
ORD-110825,2024-08-31,2024-09-06,SUP-017,West,WH-04,Central,39740,Home Care,90,Road,1063.64,4.33,6.34,4448,16.47,756.97,18146.0,5961,High,1
ORD-110826,2024-12-12,2024-12-19,SUP-006,South,WH-12,North,38605,Confectionery,120,Road,2281.34,5.85,7.56,2142,17.27,781.86,820.0,5790,Standard,1
ORD-110827,2024-11-03,2024-11-10,SUP-020,South,WH-10,Central,9251,Frozen Foods,20,Road,373.57,3.47,7.67,1136,10.74,67.9,2509.0,1387,Standard,1
ORD-110828,2023-06-05,2023-06-11,SUP-032,Central,WH-04,Central,39740,Home Care,90,Road,533.54,3.67,6.84,907,24.83,77.43,27406.0,5961,High,1
ORD-110829,2023-10-14,2023-10-25,SUP-024,North,WH-11,Central,38147,Staples,180,Sea,1460.46,13.83,11.49,3560,20.63,207.97,4853.0,5722,Standard,0
ORD-110830,2023-12-15,2023-12-20,SUP-018,East,WH-03,North,5995,Confectionery,120,Road,881.14,4.1,5.55,2786,6.65,392.78,1747.0,899,Standard,1
ORD-110831,2024-01-25,2024-01-30,SUP-004,East,WH-03,North,5995,Frozen Foods,20,Road,1099.51,4.37,5.51,1865,9.76,328.09,397.0,899,Standard,1
ORD-110832,2023-09-24,2023-10-04,SUP-019,Central,WH-09,North,44883,Confectionery,120,Rail,2062.44,7.58,10.34,2395,13.62,493.95,1078.0,6732,Standard,1
ORD-110833,2024-12-07,2024-12-21,SUP-018,East,WH-03,North,5995,Staples,180,Sea,1353.88,13.69,14.75,2165,3.4,117.25,3691.0,899,Standard,1
ORD-110834,2024-01-19,2024-01-23,SUP-010,Central,WH-07,North,23459,Snacks,45,Road,474.98,3.59,4.38,1765,22.13,134.14,4992.0,3518,Standard,0
ORD-110835,2024-11-21,2024-12-03,SUP-028,East,WH-11,Central,38147,Home Care,90,Sea,260.21,12.33,12.8,2408,9.64,25.06,1971.0,5722,Standard,0
ORD-110836,2024-04-19,2024-04-21,SUP-038,Central,WH-02,South,19216,Home Care,90,Air,2120.19,3.65,2.84,4191,,7997.14,2842.0,2882,Critical,0
ORD-110837,2024-09-22,2024-10-06,SUP-001,South,WH-02,South,19216,Personal Care,60,Sea,251.38,12.31,14.45,986,6.94,9.91,17275.0,2882,High,1
ORD-110838,2024-09-16,2024-09-27,SUP-023,North,WH-10,Central,9251,Frozen Foods,20,Sea,132.89,12.17,11.82,2520,10.63,13.4,6040.0,1387,Standard,0
ORD-110839,2024-12-30,2025-01-02,SUP-039,North,WH-12,North,38605,Frozen Foods,20,Air,997.3,2.25,3.09,224,14.07,201.05,31913.0,5790,Standard,0
ORD-110840,2024-07-08,2024-07-14,SUP-032,Central,WH-02,South,19216,Frozen Foods,20,Road,2641.68,6.3,6.57,544,8.98,229.93,16317.0,2882,Standard,0
ORD-110841,2024-05-25,2024-06-02,SUP-014,Central,WH-04,Central,39740,Home Care,90,Road,2177.71,5.72,8.84,282,8.18,98.26,16575.0,5961,High,1
ORD-110842,2023-08-15,2023-08-19,SUP-009,East,WH-08,North,21814,Beverages,30,Road,2107.09,5.63,4.02,2489,1.97,839.13,5499.0,3272,Standard,0
ORD-110843,2024-03-04,2024-03-11,SUP-026,North,WH-01,South,26129,Beverages,30,Road,2777.53,6.47,7.05,2881,24.93,1280.33,19925.0,3919,Standard,0
ORD-110844,2024-08-21,2024-08-26,SUP-016,South,WH-03,North,5995,Home Care,90,Rail,778.5,5.97,5.91,4954,17.73,385.67,2676.0,899,High,0
ORD-110845,2024-11-08,2024-11-12,SUP-027,South,WH-04,Central,39740,Personal Care,60,Air,590.48,1.74,4.79,1665,13.34,884.84,864.0,5961,Standard,1
ORD-110846,2024-01-27,2024-02-03,SUP-003,North,WH-12,North,38605,Confectionery,120,Road,757.9,3.95,7.61,4425,19.36,536.59,33336.0,5790,Standard,1
ORD-110847,2024-02-29,2024-03-02,SUP-019,Central,WH-05,Central,20101,Frozen Foods,20,Air,952.06,2.19,2.36,4849,7.19,4154.89,16368.0,3015,High,0
ORD-110848,2023-01-15,2023-01-31,SUP-006,South,WH-01,South,26129,Confectionery,120,Sea,2998.22,15.75,16.8,2898,13.26,347.55,8107.0,3919,Critical,1
ORD-110849,2024-11-28,2024-12-03,SUP-001,South,WH-10,Central,9251,Beverages,30,Road,2022.43,5.53,5.11,1081,2.88,349.8,6828.0,1387,High,0
ORD-110850,2024-09-21,2024-09-28,SUP-033,North,WH-10,Central,9251,Beverages,30,Road,1887.82,5.36,7.99,111,11.46,33.53,269.0,1387,High,1
ORD-110851,2024-01-29,2024-02-03,SUP-008,Central,WH-03,North,5995,Staples,180,Rail,266.99,5.33,5.53,3707,0.9,98.97,4341.0,899,Standard,0
ORD-110852,2024-06-07,2024-06-10,SUP-037,South,WH-11,Central,38147,Personal Care,60,Air,746.65,1.93,3.32,4899,6.37,3292.07,11357.0,5722,Standard,1
ORD-110853,2023-04-14,2023-04-18,SUP-026,North,WH-01,South,26129,Confectionery,120,Road,2497.03,6.12,4.89,2151,12.88,859.38,23557.0,3919,Standard,0
ORD-110854,2023-09-11,2023-09-18,SUP-004,East,WH-06,South,34774,Beverages,30,Rail,332.58,5.42,7.07,2678,13.28,89.06,3702.0,5216,High,1
ORD-110855,2023-09-06,2023-09-11,SUP-013,South,WH-07,North,23459,Dairy,7,Road,2881.32,6.6,5.88,3822,6.16,1761.99,22259.0,3518,Standard,0
ORD-110856,2024-09-28,2024-10-10,SUP-020,South,WH-06,South,34774,Dairy,7,Rail,2912.97,8.64,12.62,4816,10.83,1402.89,27986.0,5216,High,1
ORD-110857,2024-05-08,2024-05-15,SUP-031,North,WH-01,South,26129,Beverages,30,Rail,2058.82,7.57,7.57,352,5.8,72.47,18404.0,3919,Standard,0
ORD-110858,2024-06-02,2024-06-08,SUP-035,Central,WH-11,Central,38147,Dairy,7,Air,1317.2,2.65,6.08,2329,,2760.99,31958.0,5722,Standard,1
ORD-110859,2024-02-08,2024-02-12,SUP-020,South,WH-02,South,19216,Home Care,90,Air,775.83,1.97,4.36,127,15.35,88.68,1184.0,2882,Standard,1
ORD-110860,2023-02-10,2023-02-26,SUP-026,North,WH-01,South,26129,Frozen Foods,20,Sea,2475.46,15.09,16.67,3053,1.51,302.3,908.0,3919,Standard,1
ORD-110861,2024-03-05,2024-03-06,SUP-036,Central,WH-09,North,44883,Staples,180,Road,562.91,3.7,1.96,2686,0.97,241.92,41725.0,6732,Critical,0
ORD-110862,2023-10-29,2023-11-06,SUP-004,East,WH-07,North,23459,Dairy,7,Road,2264.37,5.83,8.79,623,5.85,225.71,17963.0,3518,Critical,1
ORD-110863,2024-05-23,2024-05-28,SUP-025,East,WH-12,North,38605,Personal Care,60,Road,781.24,3.98,5.04,3338,23.16,417.25,17323.0,5790,Standard,1
ORD-110864,2024-01-29,2024-02-07,SUP-026,North,WH-05,Central,20101,Home Care,90,Road,2126.41,5.66,9.33,414,24.28,140.85,20044.0,3015,High,1
ORD-110865,2024-03-06,2024-03-08,SUP-034,West,WH-08,North,21814,Dairy,7,Road,167.49,3.21,2.26,3872,21.87,103.77,10704.0,3272,High,0
ORD-110866,2023-04-10,2023-04-18,SUP-002,North,WH-10,Central,9251,Snacks,45,Road,2285.45,5.86,8.17,1867,3.12,682.71,,1387,High,1
ORD-110867,2024-07-28,2024-08-04,SUP-029,Central,WH-05,Central,20101,Confectionery,120,Rail,2021.18,7.53,7.91,4863,12.32,982.9,1214.0,3015,Standard,0
ORD-110868,2024-05-03,2024-05-06,SUP-014,Central,WH-10,Central,9251,Frozen Foods,20,Road,1140.49,4.43,3.33,3877,9.35,707.47,6089.0,1387,Critical,0
ORD-110869,2024-01-21,2024-01-30,SUP-020,South,WH-08,North,21814,Frozen Foods,20,Road,-1912.52,5.39,9.13,734,11.15,224.61,16269.0,3272,Standard,1
ORD-110870,2024-08-05,2024-08-09,SUP-012,South,WH-05,Central,20101,Staples,180,Road,948.85,4.19,4.14,4274,21.27,648.86,14846.0,3015,Standard,0
ORD-110871,2024-10-04,2024-10-18,SUP-036,Central,WH-10,Central,9251,Snacks,45,Sea,1377.02,13.72,14.96,3505,15.23,193.06,46.0,1387,Critical,1
ORD-110872,2023-11-21,2023-12-01,SUP-032,Central,WH-04,Central,39740,Confectionery,120,Rail,2135.32,7.67,10.46,2632,0.61,562.02,28287.0,5961,Critical,1
ORD-110873,2024-05-04,2024-05-08,SUP-023,North,WH-11,Central,38147,Dairy,7,Road,1133.53,4.42,4.54,1304,11.33,236.5,8067.0,5722,Standard,0
ORD-110874,2023-01-17,2023-01-19,SUP-001,South,WH-05,Central,20101,Frozen Foods,20,Rail,420.52,5.53,2.73,4156,1.26,174.77,17051.0,3015,High,0
ORD-110875,2024-10-09,2024-10-15,SUP-033,North,WH-09,North,44883,Dairy,7,Road,1711.92,5.14,6.59,3298,11.3,903.34,21975.0,6732,High,1
ORD-110876,2023-08-09,2023-08-14,SUP-015,West,WH-03,North,5995,Frozen Foods,20,Road,518.84,3.65,5.8,2737,1.06,227.21,19.0,899,Critical,1
ORD-110877,2024-08-23,2024-08-28,SUP-009,East,WH-11,Central,38147,Staples,180,Rail,655.55,5.82,5.6,2053,9.3,134.58,1182.0,5722,Standard,0
ORD-110878,2024-06-13,2024-06-16,SUP-019,Central,WH-10,Central,9251,Personal Care,60,Air,2780.46,4.48,3.84,2831,20.02,7084.33,6426.0,1387,Standard,0
ORD-110879,2024-07-28,2024-08-10,SUP-023,North,WH-11,Central,38147,Snacks,45,Sea,462.45,12.58,13.68,2807,24.48,51.92,12971.0,5722,High,1
ORD-110880,2023-12-21,2023-12-24,SUP-008,Central,WH-03,North,5995,Frozen Foods,20,Air,1360.45,2.7,3.71,1907,16.48,2334.95,4787.0,899,Standard,1
ORD-110881,2024-06-14,2024-06-23,SUP-005,East,WH-02,South,19216,Beverages,30,Rail,2772.81,8.47,9.35,2171,14.68,601.98,16902.0,2882,Standard,0
ORD-110882,2024-03-06,2024-03-11,SUP-039,North,WH-04,Central,39740,Frozen Foods,20,Road,796.6,4.0,5.3,1628,13.89,207.5,25797.0,5961,Standard,1
ORD-110883,2023-02-12,2023-02-16,SUP-011,Central,WH-10,Central,9251,Confectionery,120,Road,595.15,3.74,4.07,4561,3.61,434.32,5007.0,1387,Critical,0
ORD-110884,2023-07-19,2023-07-27,SUP-030,Central,WH-11,Central,38147,Dairy,7,Rail,536.43,5.67,8.05,2609,16.22,139.95,15800.0,5722,High,1
ORD-110885,2024-06-21,2024-06-26,SUP-008,Central,WH-03,North,5995,Frozen Foods,20,Air,2126.85,3.66,5.71,1774,3.43,3395.73,2086.0,899,High,1
ORD-110886,2024-12-04,2024-12-23,SUP-035,Central,WH-05,Central,20101,Home Care,90,Sea,2711.08,15.39,19.5,2004,12.8,217.32,11452.0,3015,Critical,1
ORD-110887,2023-07-16,2023-07-22,SUP-007,South,WH-08,North,21814,Confectionery,120,Road,2007.78,5.51,6.95,2557,3.75,821.42,17176.0,3272,Standard,1
ORD-110888,2024-12-21,2024-12-31,SUP-010,Central,WH-05,Central,20101,Confectionery,120,Air,2226.41,3.78,10.32,4779,11.33,9575.99,5265.0,3015,Standard,1
ORD-110889,2023-09-26,2023-10-08,SUP-020,South,WH-10,Central,9251,Home Care,90,Sea,569.74,12.71,12.04,3560,,81.13,4529.0,1387,Standard,0
ORD-110890,2024-12-28,2025-01-05,SUP-035,Central,WH-02,South,19216,Beverages,30,Air,2459.7,4.07,8.82,4847,0.77,10729.93,13865.0,2882,Critical,1
ORD-110891,2024-04-23,2024-04-29,SUP-024,North,WH-04,Central,39740,Staples,180,Road,1253.77,4.57,6.15,4995,22.75,1002.02,12733.0,5961,Standard,1
ORD-110892,2024-01-30,2024-02-02,SUP-038,Central,WH-05,Central,20101,Beverages,30,Road,388.54,3.49,3.92,3421,24.4,212.67,17249.0,3015,High,0
ORD-110893,2023-11-06,2023-11-13,SUP-028,East,WH-01,South,26129,Dairy,7,Road,1696.74,5.12,7.39,3526,13.75,957.23,11196.0,3919,Standard,1
ORD-110894,2023-06-03,2023-06-11,SUP-012,South,WH-10,Central,9251,Personal Care,60,Road,1861.84,5.33,8.22,3999,17.88,1191.28,3405.0,1387,Standard,1
ORD-110895,2024-12-18,2024-12-27,SUP-033,North,WH-06,South,34774,Frozen Foods,20,Rail,429.85,5.54,9.46,707,20.97,30.39,27242.0,5216,High,1
ORD-110896,2024-11-10,2024-11-15,SUP-007,South,WH-11,Central,38147,Beverages,30,Road,878.43,4.1,5.95,2806,23.69,394.38,12612.0,5722,High,1
ORD-110897,2024-02-17,2024-02-24,SUP-008,Central,WH-02,South,19216,Confectionery,120,Rail,1440.99,6.8,7.63,447,15.54,64.41,9310.0,2882,Standard,0
ORD-110898,2023-12-28,2023-12-31,SUP-014,Central,WH-03,North,5995,Personal Care,60,Road,63.88,3.08,3.1,372,0.55,3.8,3494.0,899,Critical,0
ORD-110899,2024-08-28,2024-09-03,SUP-001,South,WH-03,North,5995,Personal Care,60,Rail,1162.84,6.45,6.39,416,23.63,48.37,3720.0,899,Standard,0
ORD-110900,2023-04-25,2023-04-26,SUP-020,South,WH-05,Central,20101,Snacks,45,Road,199.97,3.25,1.94,4649,7.8,148.74,7246.0,3015,Standard,0
ORD-110901,2023-09-30,2023-10-05,SUP-023,North,WH-10,Central,9251,Confectionery,120,Road,1851.13,5.31,5.74,2191,2.55,648.93,6979.0,1387,High,0
ORD-110902,2023-08-23,2023-09-05,SUP-026,North,WH-01,South,26129,Personal Care,60,Sea,1413.58,13.77,13.65,4960,9.31,280.45,10057.0,3919,Standard,0
ORD-110903,2024-09-13,2024-09-28,SUP-033,North,WH-05,Central,20101,Dairy,7,Sea,2104.44,14.63,15.62,3698,5.21,311.29,3466.0,3015,High,0
ORD-110904,2023-12-05,2023-12-10,SUP-001,South,WH-09,North,44883,Confectionery,120,Road,296.66,3.37,5.29,2129,14.57,101.05,1044.0,6732,High,1
ORD-110905,2024-09-01,2024-09-07,SUP-033,North,WH-05,Central,20101,Frozen Foods,20,Road,1326.78,4.66,6.27,921,12.89,195.51,5909.0,3015,High,1
ORD-110906,2024-02-17,2024-02-23,SUP-006,South,WH-09,North,44883,Confectionery,120,Road,1381.16,4.73,6.09,4073,12.69,900.07,4894.0,6732,Standard,1
ORD-110907,2024-08-02,2024-08-15,SUP-006,South,WH-08,North,21814,Snacks,45,Sea,1151.39,13.44,13.66,3283,20.76,151.2,8594.0,3272,High,0
ORD-110908,2023-11-06,2023-11-21,SUP-028,East,WH-06,South,34774,Snacks,45,Sea,781.02,12.98,15.93,2252,4.63,70.35,14667.0,5216,Standard,1
ORD-110909,2024-04-15,2024-04-17,SUP-002,North,WH-08,North,21814,Frozen Foods,20,Road,493.47,3.62,2.25,1046,13.39,82.59,5850.0,3272,High,0
ORD-110910,2024-01-02,2024-01-06,SUP-023,North,WH-05,Central,20101,Home Care,90,Road,1062.3,4.33,4.79,2848,4.21,484.07,2767.0,3015,High,0
ORD-110911,2024-05-13,2024-05-18,SUP-035,Central,WH-04,Central,39740,Staples,180,Air,2524.65,4.16,5.19,1507,11.66,3424.18,4384.0,5961,Standard,1
ORD-110912,2024-10-08,2024-10-11,SUP-032,Central,WH-09,North,44883,Snacks,45,Rail,660.92,5.83,3.99,2793,7.14,184.59,39501.0,6732,Standard,0
ORD-110913,2024-04-02,2024-04-04,SUP-038,Central,WH-12,North,38605,Frozen Foods,20,Road,964.44,4.21,2.67,788,2.57,121.6,9730.0,5790,Standard,0
ORD-110914,2023-11-11,2023-11-17,SUP-020,South,WH-07,North,23459,Dairy,7,Road,993.18,4.24,6.73,4163,10.06,661.54,,3518,High,1
ORD-110915,2023-09-24,2023-09-27,SUP-007,South,WH-12,North,38605,Confectionery,120,Air,1591.05,2.99,3.79,702,20.46,1005.23,27269.0,5790,Critical,0
ORD-110916,2023-09-13,2023-09-24,SUP-029,Central,WH-05,Central,20101,Beverages,30,Sea,151.93,12.19,11.29,3298,17.88,20.04,9809.0,3015,Standard,0
